Temperature (°C),Weight (Kg),On/off
15.625,8.906865045,0
15.625,8.917712601,0
15.625,8.910327906,0
15.625,8.928643386,0
15.625,8.909104428,0
15.625,8.912849495,0
15.625,8.912165506,0
15.625,8.92991857,0
15.625,8.915782791,0
15.625,8.922418075,0
15.625,8.904574298,0
15.625,8.910451962,0
15.625,8.904488059,0
15.625,8.917842074,0
15.625,8.915665038,0
15.625,8.920864894,0
15.625,8.915827758,0
15.625,8.90360776,0
15.625,8.91880056,0
15.625,8.916944365,0
15.687,8.92284366,0
15.625,8.913678137,0
15.625,8.914440624,0
15.687,8.922220392,0
15.687,8.91017774,0
15.625,8.920227711,0
15.687,8.909167507,0
15.687,8.896186053,0
15.687,8.915679838,0
15.687,8.904838817,0
15.687,8.916441175,0
15.687,8.906837895,0
15.687,8.899284342,0
15.687,8.912812685,0
15.687,8.90465824,0
15.687,8.905394128,0
15.687,8.902697386,0
15.687,8.89960661,0
15.687,8.908496011,0
15.687,8.898790127,0
15.687,8.898230736,0
15.687,8.9082385,0
15.687,8.900102064,0
15.687,8.905507298,0
15.687,8.908861042,0
15.687,8.901875763,0
15.687,8.899442838,0
15.687,8.905801631,0
15.687,8.899860172,0
15.687,8.90300694,0
15.687,8.893577069,0
15.687,8.91409278,0
15.687,8.893740306,0
15.687,8.898406384,0
15.687,8.906123706,0
15.687,8.901723241,0
15.687,8.898068671,0
15.687,8.893345355,0
15.75,8.907069084,0
15.75,8.911569454,0
15.75,8.912189612,0
15.75,8.907768094,0
15.75,8.90514663,0
15.75,8.90788838,0
15.687,8.899860653,0
15.687,8.896472186,0
15.75,8.88741031,0
15.75,8.894659524,0
15.75,8.895823385,0
15.75,8.892186756,0
15.75,8.90160454,0
15.75,8.905472347,0
15.75,8.898654124,0
15.75,8.907697669,0
15.75,8.915462811,0
15.75,8.90844297,0
15.75,8.923706772,0
15.75,8.921463623,0
15.75,8.913990295,0
15.75,8.915523178,0
15.75,8.921154895,0
15.75,8.923536879,0
15.75,8.916771734,0
15.75,8.911832774,0
15.75,8.922736419,0
15.75,8.924231025,0
15.75,8.918301912,0
15.812,8.928850193,0
15.75,8.915778723,0
15.75,8.919508264,0
15.75,8.920435763,0
15.75,8.928516406,0
15.812,8.921181614,0
15.75,8.905067001,0
15.812,8.924528757,0
15.812,8.91417737,0
15.75,8.93170886,0
15.75,8.907809487,0
15.812,8.918017903,0
15.812,8.905146441,0
15.812,8.908410245,0
15.812,8.915295755,0
15.812,8.912604988,0
15.812,8.902626655,0
15.75,8.915557879,0
15.812,8.918981093,0
15.812,8.916993101,0
15.812,8.925677543,0
15.812,8.906152455,0
15.812,8.912345128,0
15.812,8.911021963,0
15.812,8.908105518,0
15.812,8.910427158,0
15.812,8.903570582,0
15.812,8.906975835,0
15.812,8.894746441,0
15.812,8.901134882,0
15.812,8.891051628,0
15.812,8.903297994,0
15.812,8.899874128,0
15.812,8.901168895,0
15.812,8.909756048,0
15.812,8.907669276,0
15.812,8.91466647,0
15.812,8.914243905,0
15.812,8.910069729,0
15.812,8.895333151,0
15.812,8.908663714,0
15.812,8.91347228,0
15.875,8.916428783,0
15.812,8.915417437,0
15.812,8.913571114,0
15.875,8.91804731,0
15.875,8.920564053,0
15.875,8.913586497,0
15.875,8.92159426,0
15.875,8.930681625,0
15.812,8.923306349,0
15.875,8.922884429,0
15.875,8.926309478,0
15.875,8.913235917,0
15.875,8.917398453,0
15.875,8.924627293,0
15.812,8.918152097,0
15.875,8.921825313,0
15.875,8.908363864,0
15.875,8.912750795,0
15.875,8.930721881,0
15.875,8.915174234,0
15.875,8.923265426,0
15.875,8.938222694,0
15.875,8.945366931,0
15.875,8.945237141,0
15.875,8.93489561,0
15.875,8.934016001,0
15.875,8.931718539,0
15.875,8.933010197,0
15.875,8.931349504,0
15.875,8.940389187,0
15.875,8.930340691,0
15.875,8.93176778,0
15.875,8.93315608,0
15.875,8.945944778,0
15.875,8.9307296,0
15.875,8.927442209,0
15.875,8.933327058,0
15.875,8.932928393,0
15.875,8.929095386,0
15.875,8.933593454,0
15.875,8.940358335,0
15.937,8.956602247,0
15.875,8.950271316,0
15.937,8.955436212,0
15.937,8.965680946,0
15.875,8.951467799,0
15.875,8.953217988,0
15.937,8.938939089,0
15.937,8.949711218,0
15.875,8.941672505,0
15.937,8.962882688,0
15.937,8.944155452,0
15.937,8.939697805,0
15.937,8.936694534,0
15.937,8.942387975,0
15.937,8.943491743,0
15.937,8.950233727,0
15.937,8.942922399,0
15.937,8.932474479,0
15.937,8.960648884,0
15.937,8.957499858,0
15.937,8.945551372,0
15.937,8.94565133,0
15.937,8.954093292,0
15.937,8.954940943,0
15.937,8.954065304,0
15.937,8.947195159,0
15.937,8.974446856,0
15.937,8.950364507,0
15.937,8.955690378,0
15.937,8.963423005,0
15.937,8.956692632,0
15.937,8.947954798,0
15.937,8.957225533,0
15.937,8.959042207,0
15.937,8.959085506,0
15.937,8.958016088,0
15.937,8.948824937,0
15.937,8.939849768,0
15.937,8.941024482,0
15.937,8.955146689,0
15.937,8.950631122,0
15.937,8.948843052,0
15.937,8.950876219,0
16,8.939532227,0
15.937,8.947357418,0
15.937,8.95427114,0
16,8.971683904,0
15.937,8.958160513,0
16,8.960067386,0
15.937,8.945808618,0
15.937,8.955564087,0
16,8.957165871,0
16,8.963032906,0
15.937,8.942334842,0
15.937,8.940547156,0
16,8.947931068,0
16,8.95680625,0
16,8.942963228,0
16,8.958822744,0
16,8.979514592,0
16,8.976221584,0
16,8.967612584,0
16,8.966306796,0
16,8.972750112,0
16,8.974110063,0
16,8.971474557,0
16,8.975805771,0
16,8.977281066,0
16,8.9682777,0
16,8.963105709,0
16,8.95867294,0
16,8.959714663,0
16,8.969064923,0
16,8.960270482,0
16,8.962453605,0
16,8.969607026,0
16,8.970576213,0
16,8.961504695,0
16,8.959951258,0
16,8.961199094,0
16,8.96911155,0
16,8.963750221,0
16.062,8.967410549,0
16,8.97204244,0
16,8.967092241,0
16,8.97111036,0
16,8.958708595,0
16,8.963479848,0
16,8.962293288,0
16.062,8.974219419,0
16,8.975321184,0
16.062,8.973284886,0
16.062,8.975771959,0
16.062,8.971096835,0
16,8.970060134,0
16,8.979504966,0
16,8.977556538,0
16.062,8.978613603,0
16.062,8.973990849,0
16.062,8.980265056,0
16.062,8.972277592,0
16,8.991217848,0
16.062,8.98320767,0
16.062,8.974987549,0
16.062,8.964383532,0
16.062,8.97449559,0
16.062,8.987314026,0
16.062,8.980997237,0
16.062,8.977372689,0
16.062,8.985101548,0
16.062,8.989118962,0
16.062,8.980934648,0
16.062,8.976254823,0
16.062,8.981395395,0
16.062,8.988190007,0
16.062,8.977516393,0
16.062,8.975829674,0
16.062,8.973184915,0
16.062,8.971803623,0
16.062,8.968382421,0
16.062,8.993424529,0
16.062,8.983614439,0
16.062,8.988920097,0
16.062,8.971448076,0
16.062,8.979069837,0
16.062,8.983516306,0
16.062,8.989044079,0
16.062,8.985498163,0
16.062,8.97253392,0
16.062,8.975571635,0
16.062,8.981699208,0
16.062,8.976440964,0
16.062,8.967725015,0
16.062,8.974235557,0
16.062,8.995864265,0
16.062,8.981994711,0
16.062,8.985936985,0
16.062,8.980347273,0
16.062,8.984818781,0
16.062,8.99613746,0
16.062,8.999629259,0
16.062,8.987632143,0
16.125,8.9946362,0
16.062,8.997537089,0
16.125,8.981481181,0
16.062,8.996117955,0
16.062,8.995747808,0
16.125,9.000140752,0
16.062,8.979322911,0
16.125,8.984735473,0
16.062,8.973051975,0
16.062,8.961209241,0
16.062,8.972914682,0
16.062,8.982871307,0
16.062,8.98091496,0
16.062,8.980003891,0
16.062,8.981403573,0
16.125,8.974380736,0
16.125,8.996142364,0
16.062,8.988414082,0
16.062,8.972210624,0
16.125,8.981069791,0
16.062,8.983792448,0
16.125,8.979329856,0
16.125,8.990186423,0
16.125,8.982141929,0
16.125,8.974676533,0
16.125,8.990575072,0
16.125,8.977558255,0
16.125,8.991994713,0
16.125,8.993155727,0
16.125,8.985043144,0
16.125,8.981427709,0
16.125,8.979964812,0
16.125,9.003142479,0
16.125,8.981076449,0
16.125,8.986189965,0
16.125,8.970318307,0
16.125,8.977276334,0
16.125,8.97508047,0
16.125,8.976561587,0
16.125,8.969605661,0
16.062,8.972536176,0
16.125,8.972970898,0
16.125,8.986663702,0
16.062,8.972304344,0
16.125,8.980632676,0
16.125,8.975465405,0
16.125,8.968466439,0
16.125,8.973338955,0
16.125,8.975533934,0
16.125,8.978475841,0
16.125,8.987659493,0
16.125,8.983559195,0
16.125,8.972501937,0
16.125,8.989602074,0
16.125,8.992216847,0
16.125,8.986219896,0
16.125,8.99187648,0
16.125,8.995767537,0
16.125,8.999691453,0
16.125,8.986589017,0
16.125,8.986913959,0
16.125,8.991531096,0
16.125,8.986253214,0
16.125,8.992415708,0
16.125,8.989122634,0
16.125,8.983183797,0
16.125,8.986066566,0
16.125,8.989695696,0
16.125,8.988522483,0
16.125,8.986660945,0
16.125,8.993008571,0
16.125,8.9839413,0
16.125,8.988462795,0
16.125,8.99113333,0
16.125,8.980896781,0
16.125,8.985359604,0
16.125,8.988520744,0
16.125,8.976883369,0
16.125,8.987173146,0
16.125,8.98278634,0
16.125,8.98234597,0
16.125,8.988658269,0
16.125,8.994618824,0
16.125,8.985099496,0
16.125,8.980041055,0
16.125,8.993103855,0
16.125,9.001181977,0
16.125,8.986579588,0
16.125,8.994424392,0
16.125,8.99834938,0
16.125,8.993287236,0
16.125,8.983927618,0
16.125,8.991185046,0
16.125,8.988967134,0
16.125,8.996409099,0
16.125,9.000133027,0
16.125,8.975316618,0
16.125,8.984637389,0
16.125,9.000454253,0
16.125,8.994622873,0
16.125,9.002067564,0
16.125,9.006493451,0
16.125,9.010116309,0
16.125,9.003272792,0
16.125,8.999707325,0
16.125,9.007334456,0
16.125,9.006303127,0
16.125,9.001528055,0
16.125,8.992458045,0
16.125,9.001956538,0
16.125,9.004879876,0
16.125,8.99619749,0
16.125,8.987702249,0
16.125,8.987524839,0
16.125,8.99280552,0
16.125,9.004079787,0
16.125,8.988859363,0
16.125,9.002782906,0
16.125,9.005066233,0
16.125,8.999078825,0
16.125,8.991283182,0
16.125,8.995815682,0
16.125,9.000644595,0
16.125,8.997846338,0
16.125,8.987362143,0
16.125,9.00029615,0
16.125,9.002851181,0
16.125,9.006255378,0
16.125,9.00119522,0
16.125,9.008868675,0
16.125,9.004586255,0
16.125,8.999111968,0
16.125,9.005147041,0
16.125,9.003453687,0
16.125,8.99598377,0
16.125,9.009324218,0
16.125,8.993854169,0
16.125,9.008092942,0
16.125,9.010718608,0
16.125,9.008517549,0
16.125,8.993784251,0
16.125,8.997871924,0
16.125,8.993649818,0
16.125,8.987188664,0
16.125,8.995084437,0
16.125,8.990902625,0
16.125,8.994879552,0
16.125,8.992935965,0
16.125,8.998526085,0
16.125,9.000580625,0
16.125,8.995996846,0
16.125,8.987078539,0
16.125,9.003987019,0
16.125,9.001413727,0
16.125,8.995309876,0
16.125,9.000095508,0
16.125,8.9900975,0
16.125,9.0171821,0
16.125,9.002683893,0
16.125,8.988166297,0
16.125,9.005422292,0
16.125,9.014902237,0
16.125,8.99888884,0
16.062,8.991022387,0
16.125,9.00225105,0
16.062,9.004070107,0
16.125,9.00114814,0
16.125,9.006195576,0
16.062,9.010177877,0
16.125,9.022736649,0
16.062,9.011676206,0
16.062,8.998759681,0
16.062,8.99385208,0
16.062,9.005361194,0
16.125,9.011836271,0
16.125,9.01568352,0
16.125,9.019994087,0
16.062,9.006389012,0
16.062,9.012824406,0
16.062,9.003132259,0
16.062,9.01583307,0
16.062,9.012950903,0
16.062,9.00455892,0
16.062,9.014808594,0
16.062,9.003577823,0
16.062,9.006292207,0
16.062,9.009092001,0
16.125,9.018178148,0
16.062,9.028152279,0
16.062,9.017494927,0
16.062,9.006582961,0
16.062,9.015917417,0
16.062,9.003756732,0
16.062,9.001753611,0
16.062,9.018340636,0
16.062,9.004958273,0
16.062,9.017961135,0
16.062,9.022434685,0
16.062,9.025987667,0
16.062,9.010934445,0
16.062,9.023438367,0
16.062,9.022545927,0
16.062,9.005813798,0
16.062,9.011056801,0
16.062,9.009230572,0
16.062,9.017917562,0
16.062,9.011427452,0
16.062,9.003860768,0
16.062,9.006269623,0
16.062,8.997015417,0
16.062,9.009458913,0
16.062,9.008236013,0
16.062,9.027254295,0
16.062,9.009078333,0
16,9.002380052,0
16,9.01747361,0
16.062,9.016461043,0
16.062,9.007818781,0
16.062,9.001122487,0
16.062,9.014881971,0
16.062,9.019043816,0
16,9.02349392,0
16,9.008806197,0
16,9.010420393,0
16,9.024048827,0
16,9.0039407,0
16,9.008369527,0
16,9.012185224,0
16,9.022552566,0
16.062,9.009833235,0
16,9.020960394,0
16,9.019766013,0
16,9.024129345,0
16,9.03613413,0
16,9.032644762,0
16,9.034403738,0
16,9.034958868,0
16,9.025899553,0
16,9.023924206,0
16,9.009685015,0
16,9.034641397,0
16,9.026597246,0
16,9.017410078,0
16,9.023211512,0
16,9.03066359,0
16,9.024843021,0
16,9.016105059,0
15.937,9.013188358,0
16,9.027532902,0
16,9.011838278,0
15.937,9.031555771,0
15.937,9.028230366,0
15.937,9.035804464,0
16,9.038077234,0
15.937,9.030423602,0
15.937,9.030557574,0
15.937,9.023611723,0
15.937,9.027425423,0
15.937,9.029299522,0
15.937,9.027050484,0
15.937,9.015707965,0
15.937,9.013987336,0
15.937,9.023407066,0
15.937,9.009253629,0
15.937,9.01632788,0
15.937,9.022694906,0
15.937,9.024834905,0
15.937,9.029640719,0
15.937,9.032232635,0
15.937,9.035043845,0
15.937,9.035113841,0
15.875,9.026749164,0
15.937,9.028553984,0
15.875,9.037155712,0
15.937,9.037273147,0
15.875,9.041469721,0
15.937,9.030447383,0
15.875,9.027139985,0
15.875,9.028911261,0
15.875,9.017766994,0
15.875,9.029564739,0
15.875,9.024525711,0
15.875,9.019961616,0
15.875,9.024398836,0
15.875,9.037807775,0
15.875,9.033868401,0
15.875,9.026235972,0
15.875,9.022186369,0
15.875,9.016986561,0
15.875,9.027475545,0
15.875,9.021708595,0
15.875,9.034932847,0
15.875,9.04177291,0
15.875,9.035264846,0
15.875,9.030788412,0
15.812,9.023998123,0
15.875,9.031562815,0
15.812,9.026776094,0
15.812,9.022380435,0
15.812,9.029727696,0
15.812,9.026444941,0
15.812,9.038123263,0
15.812,9.028856154,0
15.812,9.016331006,0
15.812,9.018713083,0
15.812,9.026631382,0
15.812,9.020602304,0
15.812,9.018246552,0
15.812,9.010637453,0
15.812,9.018769173,0
15.812,9.021961932,0
15.812,9.022708912,0
15.812,9.03441059,0
15.812,9.032036273,0
15.812,9.031211153,0
15.812,9.03633409,0
15.812,9.017152249,0
15.812,9.018197953,0
15.75,9.023422209,0
15.812,9.022071631,0
15.75,9.017838352,0
15.75,9.015645791,0
15.75,9.016119796,0
15.75,9.025330591,0
15.75,9.025950659,0
15.75,9.024468762,0
15.75,9.027001943,0
15.75,9.024592727,0
15.75,9.021269164,0
15.75,9.020540327,0
15.75,9.020327862,0
15.75,9.01935356,0
15.75,9.022216825,0
15.75,9.011320449,0
15.75,9.025450774,0
15.75,9.025589977,0
15.75,9.031417117,0
15.687,9.028680303,0
15.687,9.031263241,0
15.687,9.027258142,0
15.687,9.034081073,0
15.687,9.035324487,0
15.687,9.036267081,0
15.687,9.023162991,0
15.687,9.023837815,0
15.687,9.022076157,0
15.687,9.026803867,0
15.687,9.02059511,0
15.687,9.027558386,0
15.687,9.02249674,0
15.687,9.030195155,0
15.687,9.015676334,0
15.687,9.034702366,0
15.625,9.03117466,0
15.625,9.023367467,0
15.687,9.020979328,0
15.625,9.028133317,0
15.687,9.026377616,0
15.625,9.02755975,0
15.687,9.024986402,0
15.625,9.028122993,0
15.625,9.019571695,0
15.625,9.006490059,0
15.625,9.014007585,0
15.625,9.037847551,0
15.625,9.024695226,0
15.625,9.036902484,0
15.625,9.044190278,0
15.625,9.02546501,0
15.625,9.012175998,0
15.625,9.032890219,0
15.625,9.029955878,0
15.562,9.038466748,0
15.625,9.027927125,0
15.562,9.019440861,0
15.562,9.018808494,0
15.562,9.028283986,0
15.562,9.027920237,0
15.562,9.030210661,0
15.562,9.02880662,0
15.562,9.032465461,0
15.562,9.026921492,0
15.562,9.024983562,0
15.562,9.038380819,0
15.562,9.02322538,0
15.562,9.032151905,0
15.5,9.026862155,0
15.5,9.01990056,0
15.562,9.024344631,0
15.5,9.031285668,0
15.5,9.025824816,0
15.562,9.023708104,0
15.5,9.034275688,0
15.5,9.031755788,0
15.5,9.038515013,0
15.5,9.027020695,0
15.5,9.030970308,0
15.5,9.013725178,0
15.5,9.026094237,0
15.5,9.011409168,0
15.5,9.014767976,0
15.5,9.017183977,0
15.437,9.023047164,0
15.5,9.022057578,0
15.437,9.009655849,0
15.437,9.010758968,0
15.437,9.013171586,0
15.437,9.02178976,0
15.437,9.013093338,0
15.437,9.009967058,0
15.437,9.015626655,0
15.437,9.015046263,0
15.437,9.011116496,0
15.437,9.009109618,0
15.437,9.016685162,0
15.437,9.003760695,0
15.375,9.007319284,0
15.375,9.011225746,0
15.437,9.011470537,0
15.437,9.00727815,0
15.375,9.0055483,0
15.375,9.008248683,0
15.375,9.005616129,0
15.375,9.011473633,0
15.375,9.003056684,0
15.375,9.008873374,0
15.375,9.01645218,0
15.375,9.01663641,0
15.375,9.009625956,0
15.375,9.007430343,0
15.375,9.008512073,0
15.375,9.010201963,0
15.375,9.009817167,0
15.312,9.004294015,0
15.375,9.00217699,0
15.375,9.003419964,0
15.312,9.014763662,0
15.312,8.994355046,0
15.312,9.005189004,0
15.312,9.006306508,0
15.312,8.999722695,0
15.312,9.011590057,0
15.312,9.013489293,0
15.312,9.003806935,0
15.312,9.012147169,0
15.312,8.998950981,0
15.312,8.998594494,0
15.312,8.997901821,0
15.25,9.009410338,0
15.312,9.011547703,0
15.25,8.998854977,0
15.25,9.002873149,0
15.25,9.000775243,0
15.25,8.993944013,0
15.25,8.996154845,0
15.25,9.011017856,0
15.25,9.017295304,0
15.25,9.027937905,0
15.25,9.012405851,0
15.25,9.01479144,0
15.25,9.003871162,0
15.187,9.025063635,0
15.25,9.010128023,0
15.187,9.005964308,0
15.187,9.007417793,0
15.187,9.012699028,0
15.187,9.00926531,0
15.187,9.0079706,0
15.187,9.00994877,0
15.187,9.002499318,0
15.187,9.001687931,0
15.187,9.015131279,0
15.187,9.007333995,0
15.187,9.008605778,0
15.187,9.000401112,0
15.125,9.006327498,0
15.125,9.009673642,0
15.125,9.015871291,0
15.125,9.017294419,0
15.125,9.009491206,0
15.125,9.009916298,0
15.125,9.008868818,0
15.125,9.00930789,0
15.125,9.011650508,0
15.125,9.000381872,0
15.125,8.999383183,0
15.125,9.003756855,0
15.125,9.00125276,0
15.062,9.000124667,0
15.062,8.993608953,0
15.062,9.004544491,0
15.062,9.003703339,0
15.062,8.990234729,0
15.062,8.993841407,0
15.062,8.995539796,0
15.062,8.997323941,0
15.062,8.995769166,0
15.062,9.013488635,0
15.062,9.011896751,0
15.062,9.003330923,0
15.062,8.995288713,0
15.062,9.007736768,0
15.062,9.008846466,0
15.062,9.003021483,0
15.062,9.00353679,0
15,9.012908043,0
15,9.009769979,0
15,9.013003441,0
15,8.992165925,0
15,9.011765713,0
15,9.011830168,0
15,9.013248291,0
15,9.008039881,0
14.937,9.01996979,0
15,9.018036713,0
15,9.021279333,0
15,9.014608193,0
14.937,9.019811975,0
14.937,9.00051531,0
14.937,9.00639486,0
14.937,9.027537144,0
14.937,9.016744402,0
14.937,9.017435367,0
14.937,9.01773664,0
14.937,9.0111444,0
14.937,9.004977997,0
14.937,8.998574344,0
14.875,9.013759265,0
14.875,9.01672966,0
14.937,9.01465334,0
14.875,9.008415236,0
14.875,9.001625366,0
14.875,8.987005017,0
14.875,8.997745551,0
14.875,8.991002535,0
14.875,8.98628597,0
14.875,8.991094767,0
14.875,8.993975086,0
14.875,8.986490284,0
14.875,9.005346414,0
14.812,8.998676823,0
14.875,8.999171986,0
14.812,8.996280875,0
14.812,8.998639339,0
14.812,8.994458036,0
14.812,9.009944646,0
14.812,9.003388399,0
14.812,9.002520904,0
14.812,8.978645981,0
14.812,8.984720852,0
14.812,8.970891745,0
14.812,8.975112033,0
14.812,8.983489238,0
14.812,8.988741787,0
14.812,8.969329802,0
14.75,8.964287673,0
14.75,8.973544622,0
14.75,8.990033249,0
14.812,8.984118202,0
14.75,9.004845978,0
14.75,8.99833528,0
14.75,8.976965241,0
14.75,8.975271969,0
14.75,8.976096826,0
14.75,8.968114981,0
14.75,8.9608036,0
14.75,8.977437858,0
14.75,8.97215062,0
14.687,8.973665922,0
14.687,8.973892317,0
14.687,8.983208392,0
14.687,8.971310948,0
14.687,8.978346675,0
14.687,8.983745532,0
14.687,8.99222798,0
14.687,8.989496877,0
14.687,8.991878207,0
14.687,8.981872443,0
14.625,8.972950359,0
14.687,8.986522772,0
14.687,8.988344526,0
14.625,8.981055443,0
14.625,8.972926815,0
14.625,8.987549661,0
14.625,8.974198603,0
14.625,8.98660481,0
14.625,8.987053388,0
14.625,9.00432507,0
14.625,8.984741979,0
14.625,8.980609736,0
14.625,8.98566993,0
14.562,8.977810742,0
14.562,8.977618489,0
14.562,8.978244413,0
14.562,8.9724828,0
14.562,8.974373232,0
14.562,8.985160024,0
14.562,8.969025183,0
14.562,8.956265434,0
14.562,8.972400864,0
14.562,8.9681002,0
14.5,8.969541906,0
14.5,8.961979958,0
14.5,8.975612374,0
14.5,8.961687953,0
14.5,8.977300338,0
14.5,8.967824771,0
14.5,8.959313386,0
14.5,8.95816422,0
14.5,8.967472481,0
14.5,8.965310327,0
14.5,8.956377725,0
14.5,8.962238618,0
14.437,8.965685128,0
14.437,8.976372447,0
14.437,8.956511257,0
14.437,8.968331552,0
14.437,8.971033925,0
